penguasaan materi sangatbsusah dan banyak mahasiswa yang belum menguwasai;negatif
penjelasa materi kurang spesifik;negatif
penjelasan dan penyampaian baik. output untuk mahasiswa masih kurang. terimakasih.;negatif
penjelasan dan penyampaian materi untuk tidak terlalu cepat dan mudah dipahami;negatif
penjelasan ketika mengajar cukup jelas, hanya saja suaranya agak dikeraskan sedikit lagi;negatif
penjelasan materi dengan jelas bisa dipahami;positif
"penjelasan materi harus bisa dipahami oleh mahasiswa
";negatif
penjelasan materi jangan terlalu cepat;negatif
penjelasan materi sebaiknya jangan terlalu cepat;negatif
penjelasan materi terlalu cepat;negatif
penjelasan materi terlalu cepat sulit untuk di mengerti;negatif
penjelasannya agak kecepetan pak ;negatif
penjelasan tidak melulu berdasarkan ppt. utk yang lainnya sudah baik;negatif
penyabar,baik hati;positif
penyampaian materi agas kurg kesras sdikit pak;negatif
penyampaian materi baik;positif
penyampaian materi bisa lebih lama lagi;negatif
penyampaian materi bisa lebih lama lagi agar mahasiswa bisa lebih memahami;negatif
penyampaian materi cukup jelas;positif
penyampaian materi cukup jelas. tetapi dalam penyampaian materinya terlalu cepat.;negatif
penyampaian materi diperbaiki lagi sampai mahasiswa bisa paham akan materi yang dijelasakan. terimakasih;negatif
penyampaian materi jangan terlalu cepat pak;negatif
"penyampaian materi kurang jelas
";negatif
penyampaian materi kurang jelas, saran saya agar diberi contoh atau demonstrasi tentang materi tersebut;negatif
"penyampaian materi lebih diperjelas lagi sehingga mahasiswa bisa lebih paham
";negatif
penyampaian materi mudah dimengerti;positif
penyampaian materi mudah dimengerti sangat bermanfaat;positif
penyampaian materi mudah dipahami;positif
penyampaian materinya  bagus , semoga kedepannya bisa lebih baik lagi, dan mungkin disiplin waktunya perlu ditingkatkan, terima kasih atas semua ilmu yang telah diberikan, dan maaf bila saya salah;negatif
penyampaian materinya sangat bagus,dan mudah dipahami semoga kedepannya bisa lebih baik lagi, terima kasih atas semua ilmu yang telah diberikan, dan maaf bila saya salah;positif
penyampaian materinya sangat bagus, mungkin mengambil sampel contoh untuk menggambarkan isi materinya lebih sederhana lagi, terimakasih atas ilmunya dan maaf bila saya banyak kesalahan;negatif
penyampaian materinya sangat baik;positif
penyampaian materinya sudah baik;positif
penyampaian materi pada kuliah harus di sesuaikan lagi dengan jam mata kuliah ;negatif
penyampaian materi pembelajaran kurang jelas;negatif
penyampaian materi pembelajaran mudah dimengerti;positif
penyampaian materi perkuliahan cukup jelas. tetapi dalam menjelaskan materi terlalu cepat sehingga ada salah satu materi kurang jelas.;negatif
penyampaian materi sangat baik;positif
penyampaian materi sangat baik sehingga dapat dimengerti mahasiswa;positif
penyampaian materi sangat baik sehingga mahasiswa mudah untuk memahami materi;positif
penyampaian materi sudah bagus;positif
penyampaian materi sudah baik;positif
penyampaian materi sudah jelas dengan diselingi soal setiap pertemuan,, klo nulis di whiteboard lebih besar dan jelas ya pak hehe,, kekecilan soalny;negatif
penyampaian materi terlalu cepat;negatif
penyampaian materi yang kurang ;negatif
penyampaian materi yang mudah dimengerti;positif
penyampaian materi yang ringkas namun pasti, serta latihan berdakwah yang membangun mahasiswa tampil didepan. ;negatif
penyampaian materi yang sangat lengkap dan jelas.;positif
penyampaian pelajaran mudah dipahami;positif
penyampaian sangat mudah diterima dan bu dosenya lemah lembut;positif
penyampaian sangat mudah diterima mahasiswa;positif
penyampaianya sangat membentuk karakter seseorang;positif
penyampain materi yang mudah di pahami dan dimengerti;positif
penyampain sangat baik;positif
"penyampean materi di perjelas lagi karena banyak mahasiswa yang tidak mengerti
";negatif
"peratahankan udah bagus
";positif
perbanyak contoh;negatif
perbanyak latihan soal untuk seluruh siswa di kelas;negatif
perbanyak sabar dalam mengajar;negatif
perfect;positif
perfect!... alhamdulillah atas izin allah subhanahu wata'ala;positif
perkuliahan berjalan dengan baik dan efektif;positif
perkuliahan dengan bu eli sudah cukup baik.;positif
perkuliahan sudah cukup baik hanya saja dosen hanya berfokus dengan satu modul pembelajaran.;negatif
perlu adanya inovasi agar mahasiswa tetap tertarik selama mata kuliah agar tidak mudah merasa bosan. lebih sering mengadakan pertemuan tatap muka;negatif
perlu ditingkatkan kedatangan saat mengajar, dan materi yang diajarkan cukup.;negatif
"perlu di tingkatkan lagi ibu.. 
";negatif
perlu memperbanyak mencairkan suasana kelas agar belajar mengajar dapat di laksanakan dengan baik. ;negatif
perlu menambah suasana menyenangkan di kelas walaupun sudah menyenangkan;negatif
perlu mencairkan suasana kelas agar belajar mengajar dapat di laksanakan dengan baik. ;negatif
permudah untuk saat pengumpulan tugas;negatif
pertahahnkan cara mengajarnya;positif
pertahankan;positif
pertahankan..ðÿ’ª;positif
pertahankan bu udah bagusss kokk;positif
pertahankan cara ngajar nya bu wiwik sekarang sangat nyaman dan enak mudah di pahami;positif
pertahankan dan kalau perlu di tingkatkan..ðÿ¤—;positif
pertahankan dan tingkatkan mode pembelajaran;positif
"pertahankan ibu..
semoga sehat selalu
";positif
pertahankan kedisiplinan;positif
pertahankan lebih baik;positif
pertahankan mode pembelajaran dan tingkatkan ;positif
pliss pak lebih on time dan tolong jangan kosong terus;negatif
"pmbelajarn perlu diefektifkan dan tepat waktu
";negatif
politik dikesampingkan dulu saat mengajar;negatif
politik lebih eloknya dikempingkah dulu dalam pembelajaran;negatif
proses belajar dan mengajar pada kelas bapak ahmad syakhroni sudah baik;positif
proses belajar dan mengajar pada kelas bapak akhmad syakhroni sudah baik;positif
proses belajar dan mengajar pada kelas bapak andre sudah baik;positif
proses belajar dan mengajar pada kelas ibu sri arttini sudah baik;positif
proses belajar dan mengajar pada kelas ibu wiwiek sudah baik;positif
proses belajar dan mengajar pada kelas pak  turahmat sudah  cukup baik;positif
proses belajar mengajar pada kelas ibu ira sudah baik;positif
proses belajar mengajar sudah baik;positif
proses mengajar sangat baik;positif
proses pembelajaran dalam kelas baik dan terasa nyaman;positif
proses pembelajaran dalam kelas sudah baik;positif
proses pembelajaran menyenangkan ;positif
proses pembelajaran mudah dipahami dan lebih santai dalam menyampaikan materi;positif
proses pembelajaran mudah dipahami hanya keterlibatan datang ke kelas;positif
proses pembelajarannya jangan terlalu cepat ;negatif
proses pembelajaran nya sangat canggih;positif
proses pembelajarannya sudah cukup baik;positif
proses pembelajaran perlu ditingkatkan;negatif
proses pembelajaran perlu ditingkatkan. materi yang diajarkan baik;negatif
proses pembelajaran sangat baik akan tetapi seringkali dosen tidak masuk pada jamnya jadi harus diganti jamnya pada hari berikutnya. seharusnya jamnya dosen disesuaikan agar dosen bisa masuk terus. ;negatif
proses pembelajaran sudah baik;positif
proses pembelajaran yang berpedoman dengan islam ;netral
proses pembelajaran yang diberikan dan juga metode-metode yang dilakukan dalam pembelajaran sangat baik ;positif
"proses pembelajaran yang menyenangkan,dosennya asik.
untuk kedepannya saya harap pintu kelas diperbaiki agar dapat menutup dengan sempurna.";negatif
proses pengajarannya sangan menarik;positif
proyektor kadang berubah warna di ruang kuliah;negatif
proyektor terkadang eror ketika akan di gunakan;negatif
puas.;positif
puas sekali dengan cara mengajarnya :);positif
"ra masok
";negatif
saat belajar dengan bapak wawasan saya menjadi sangat luas dan memehami lebih tentang agama islam di zaman sekarang;positif
saat memberikan materi baik;positif
saat memberikan materi sangat baik;positif
saat memberikan materi sangat bik;positif
saat memberikan sangat baik;positif
saat memeberikan materi sangat baik;positif
"saat menerangak materi sangat baik
";positif
saat menerangkan cukup jelas, ketepatan saat mengajar cukup.;positif
saat mengajarharus lebih jelas lagi;negatif
saat mengajar perhitungan terlalu cepat;negatif
saat menjelaskan kecepatan ;negatif
sabar bu kadang kami juga tell me;negatif
sabar dan tabah;positif
sabar menghadapi mahasiswa;positif
sabarr menghadapi mahasiswa;positif
sama dengan elka analog.;negatif
samlekom;netral
sangat bagus;positif
sangat bagus dalam mengajar;positif
sangat bagus dalam metode pembelajaran dan disiplin waktu.;positif
sangat bagus dan selalu mensupport mahasiswa untuk selalu aktif;positif
sangat bagus proses pembelajaran, mahasiswa tidak bosan dengan memberi kesempatan mahasiswa untuk berpendapat, apapun itu. terima kasih pak brav :);positif
sangat baik;positif
sangat baik, dan jelas;positif
sangat baik bu;positif
sangat baik dalam kenyampaikqn materi ;positif
sangat baik dalam memberikan pembelajaran dan tingkat kan;positif
sangat baik dalam memotivasi mahasiswa;positif
sangat baik dalam mengajar;positif
sangat baik dalam menjelaskan pak, kembangkan lagi. semoga di beri kelancaran dalam memberikan ilmu;positif
sangat baik dalam menyampaikan materi;positif
"sangat baik dalam pengajaran di ruang kelas
";positif
sangat baik dan menyenangkan;positif
sangat baik dan panutan;positif
sangat baik dlm mngajar dn mudah untuk di pahami;positif
sangat baik dlm mngajar dn mudah untuk di pahami,dlm absensi baik;positif
sangat baikk;positif
sangat baik karena memberikan tambah wawasan mengenai agama;positif
sangat baik kepada mahasiswa;positif
sangat baik membimbing mahasiswanya dalam perkuliahan ;positif
sangat baik mengajar maupun mengajarkan praktik makasih bu;positif
sangat baik menyampaikan materi;positif
sangat baik nyaman sangat mengajar;positif
sangat baik pak;positif
sangat baik pembelajarannya ;positif
sangat baik saat mengajar, dan selalu memberi motivasi untuk bisa terbaik;positif
sangat baik sekali;positif
sangat baik tapi harus sering ngajar;positif
sangat baik untuk suasana perkuliahan;positif
sangat bermanfaat;positif
sangat detail jika sedang menjelaskan materi, sabar, cantik, ramah;positif
sangat di pahami dalam penjelasannya good job;positif
sangat enak proses pembelajarannya;positif
"sangat interaktif dengan mahasiswa , dan menggunakan prasarana yang mendukung
";positif
sangat istimewa;positif
sangat kurang dalam memberikan topik pembahasan dalam perkuliahan;negatif
sangatlah baik;positif
sangatlah baik hati;positif
"sangat membantu mahasiswa supaya bisa mendapatkan nilai a dengan berbagai cara 
hebat buat bu arttini";positif
sangat memotivasi ;positif
sangat memuaskan;positif
sangat mendidik dan penuh wawasan;positif
sangat mengenal mahasiswa nya dan baik hati;positif
sangat mengesankan;positif
sangat menyenagkan;positif
sangat menyenangkan dan baik;positif
sangat nyaman saat memberikan materi semoga menjadi dosen yang selalu baik terima kasih;positif
sangat nyaman saat mengajar dan semoga selalu diberi kesehatan selalu terima kasih;positif
sangat sangat baik;positif
sangatt baik dalam menyampaikan materi dan mengharuskan mahasiswa harus bisa atau paham materi pembelajaran nya ;positif
sangat tegas dan konsisren saat pembelajaran;positif
sangat tegas dan konsisten saat mengajar;positif
sangat toleran namun dalam penyampaian materi sulit di pahami;negatif
sangat toleran namun dalam penyampaian materi terlalu cepat.;negatif
sangat toleransi namun dalam penyampaian materi sulit d pahami, lebih tegas lagi terhadap mahasiswa yg menyalahi aturan.;negatif
sangat toleransi namun dalam penyampaian materi terlalu cepat, lebih tegas lagi terhadap mahasiswa yang menyalahi aturan.;negatif
sangat toleransi namun dalam penyampaian materi terlalu cepat, lebih tegas lagi terhadap mahasiswa yg menyalahi aturan.;negatif
sangat toleransi namun dal penyampaian materi terlalu cepat.;negatif
sangat toleransi namun penyampaian materi yang sulit d pahami mahasiswa,lebih tegas dengan mahasiswa yang menyalahi aturan.;negatif
sangat toleransi namun terlalu cepat dalam penyampaian materi,lebih tegas dengan mahasiswa yang menyalahi aturan.;negatif
sangt baik menyampaikan materi ;positif
santai;positif
saran, mungkin tahun depan akan lebih baik jika pembelajaran menggunakan flutter sejak awal karena tidak semua laptop mahasiswa bisa menjalankan as.;negatif
saran, perlu santai sedikit dalam mengajar agar tidak tegang;negatif
"saran :;kalau kuliah kosong sebaiknya memberi informasi diawal sehingga mahasiswa tidak menunggu terlalu lama";negatif
saran : kalau kosong mohon untuk memberi pemberitahuan, sehingga mahasiswa tidak menunggu terlalu lama;negatif
"saran/kritik jangan terlalu banyak memberikan tugas
";negatif
saran/kritik saya adalah cara menerangkan nya kurang jelas ;negatif
saran/kritik saya yaitu kalo menerangkan materi harus lebih jelas lagi;negatif
"saran/tugas saya adalah cara mengajar nya harus lebih efektif lagi
";negatif
sarana dibenahi lagi;negatif
sarana prasana baik, tetapi bapak kurang masuk untuk mengajar, seharusnya bapak lebih terus masuk.;negatif
sarana prasarana baik, materi dan proses pembelajaran berjalan dengan baik, metode evaluasi dan sistem penilaian sudah sesuai dengan kemampuan mahasiswa;negatif
sarana prasarana baik, materi dan proses pembelajaran berjalan dengan baik dan tersampaikannya materi kepada mahasiswa, metode evaluasi dan sistem penilaian sudah sesuai dengan kemampuan mahasiswa;positif
sarana prasarana baik.;positif
sarana prasarana sudah baik, tetapi bapak menerangkan nya masih sesuai ppt, seharusnya bapak lebih kreatif dalam mengajar.;negatif
sarana prasarana sudah baik.;positif
sarana ruangan yang nyaman.  ;positif
sarana ruangan yg nyaman. materi yang bisa segera di share di sim ;negatif
"saran dan kritik buat bu wiwiek adalah dalam proses belajar mengajar sudah bagus, penyampaian materi sudah cukup jelas
sekian dari saya.";positif
saran dan kritik buat pak andre adalah kurang jelas dalam menyampaikan materi;negatif
saran dan kritik saya pada matakuliah critical thinking agar saat pembelajaran tidak cepat bosan;negatif
saran dan kritik saya pada mata kuliah ekonomi teknik lebih ke efisiensi jam dan jangan monoton.;negatif
saran dan kritik saya untuk bapak mustopa adalah penyampaian materi sudah jelas menghidupkan suasana dalam kelas sudah baik jelas untuk materinya rinci.   untuk pak mustopa belum ada kritikan. sekian ;negatif
"saran dan saran  untuk bapak denny adalah dalam menyampaikan materi sudah jelas rinci dan standar (tidak cepat tidak lambat) akan tetapi kurang menghidupkan suasan dalam kelas
sekian dari saya.";negatif
"saran dari saya untuk bapak syakroni adalah untuk masalah pembelajaran sudah jelas tapi terlalu cepat
sekian dari saya. ";negatif
sarangheyo buuu;netral
saran lebih sabar lagi saat menghadapi mahasiswa. ;negatif
 sarannya baik dalam proses pembelajaran ,dan disiplin waktu;negatif
sarannya semoga pembelajaran selalu berjalan efektif dan menyenangkan;negatif
sarannya semoga pembelajaran tetap berjalan secara efektif dan menyenangkan serta semoga materi yang diberikan selalu beragam dan diberikan contohnya dalam kehidupan ;negatif
saran sara dan kritik saya dalam proses menyampaikan materi sudah jelas;positif
saran saya, kalo terlambat masuk ke kelas tolong dikabarin melalu komting kelas.  semangat bu;negatif
saran saya,materi untuk materi mahasiswa secepatnya dimasukkan ke learning agar mahasiswa bisa belajar materi yang diberikan dosen sebelumnya;negatif
"saran saya adalah jangan terlalu banyak memberikan tugas
";negatif
saran sayaa untuk membuat soal uts atau uas jgn susah;negatif
saran saya buk  kalo jelasin jangan cepet cepet ya buk saya jadi pusing :);negatif
saran saya ibu kalau menulis dipapan tulis lebih rapi.;negatif
saran saya kalau menulis dipapan tulis jangan di campur dan harus urut, karena saya tidak bisa fokus.;negatif
saran saya kalo mengajar sudah cukup baik dan percaya diri;negatif
saran saya kalo terlambat masuk ke kelas, tolong kabarin mahasiswa bu agar tidak kecelik;negatif
saran saya kedepannya untuk ditingkatkan lagi metode pemahaman kepada mahasiswa tentang komputer karena ada beberapa mahasiswa yang masih amatir dalam menggunakan komputer ;negatif
saran saya sebaiknya mahasiswa lebih dikontrol saat pemberian materi agar bisa lebih mengerti. alasan seperti ini sebab banyak mahasiswa rata-rata yang belum paham terhadap hal yang di sampaikan.;negatif
saran saya sebaiknya mahasiswa lebih dikontrol saat pemberian materi agar bisa lebih mengerti. alasan seperti ini sebab mahasiswa banyak rata-rata belum paham terhadap hal yang di sampaikan.;negatif
saran saya sebaiknya mahasiswa lebih dikontrol saat pemberian materi agar bisa lebih mengerti. alasan seperti ini sebab mahasiswa banyak rata-rata yang belum memahami terhadap hal yang di sampaikan.;negatif
"saran saya sebaiknya mahasiswa lebih dikontrol saat pemberian materi agar bisa lebih mengerti. alasan seperti ini sebab mahasiswa banyak yang belum paham.

";negatif
saran saya semoga bapak bisa mengatur waktu antara mengajar dan tanggung jawab sebagai dekan dengan baik kedepannya. ;negatif
"saran saya untuk bu arttini dalam proses pembelajaran adalah kejelasan dalam menyampaikan materi sudah baik tapi penyampaiannya terlalu cept.
sekian dari saya.";negatif
saran saya untuk pembelajaran fisika, diberikan gambaran-gambaran tentang penggunaan rumus dalam melakukan penelitian agar mahasiswa mudah memahami tentang kegunaan rumus-rumus tersebut;negatif
"saran saya yaitu jangan terlalu cepet nerangin materinya karena tidak semua mahasiswa mengerti
";negatif
"saran saya yaitu supaya agar bisa mengisi makul sesuai jam nya 

";negatif
saran tambah lagi tugas biar semangat belajar;negatif
"satu pemikiran, mengerti akan apa"" saja yg di butuhkan mahasiswa nya";positif
saya belum terbiasa dengan pembelajaran kalau memakai logika;negatif
"saya emang agak kurang paham kalau soal hitung menghitung terima kasih bu
";negatif
saya harap ada cara tersendiri untuk mahasiswa yang masih kurang bisa menangkap materi yang diberikan.;negatif
saya harap agar materi di jelaskan dg rinci;negatif
saya harap agar waktu digunakan dg tepat;negatif
saya harap  bapak lebih tepat waktu dalam datang ke kelas.;negatif
saya harap dalam memberi materi lebih jelas dan terperinci;negatif
saya harap dalam menyampaikan materi lebih terperinci;negatif
saya harap di jelaskan secara terperinci;negatif
saya harap ibu memiliki cara lain dalam menyampaikan materi. agar tidak monoton.;negatif
saya harap lebih terperinci dalam menyampaikan materi;negatif
saya harap penjelasan materi lebih baik;negatif
saya harap penyampaian  materi lebih jelas dan terperinci;negatif
saya hatap bisa menyampaikan materi lebih kompleks lagi;negatif
saya kadang kurang paham dan sebaiknya lebih pelan dan jelas lg bu;negatif
saya rasa cukup;netral
saya suka cara mengajar ibu;positif
saya suka ketika bapak menceritakan tentang karir  yang sangat memotivasi saya;positif
sebaiknya dalam mengajar lebih di jelaskan secara rinci;negatif
sebaiknya dalam menjelaskan jangan terlalu cepat;negatif
sebaiknya dalam menjelaskan lebih sederhana dan runtut lagi agar lebih mudah dipahami dan suasana pembelajaran bisa dibuat lebih asik lagi agar menumbuhkan antusiasme pada materi tersebut;negatif
sebaiknya dalam penyampaian materi bisa lebih jelas dan jangan terlalu cepat;negatif
sebaiknya dalam proses pembelajaran dosen datang jangan telat ;negatif
sebaiknya jam mata kuliah jangan diubah ubah, karena banyak mahasiswa yang bingung harus masuk jam berapa.;negatif
sebaiknya jangan menganti jadwal sebelum h-7 uas;negatif
sebaiknya jika menyampaikan materi pelan pelan;negatif
sebaiknya jika ngasih materi jangan terlalu cepat;negatif
sebaiknya kalau mengajar dengan jelas;negatif
sebaiknya kalau mengajar harus ada persiapan materi jangan hanya mengulang mengulang;negatif
sebaiknya kalau mengajar jangan terlambat;negatif
sebaiknya lebih banyak penyampaian materi;negatif
sebaiknya lebih pelan dalam menjelaskan materi dan sesuai alur agar mahasiswa tidak bingung.;negatif
sebaiknya lebih siap dan jelas menyampaikan materi kadang saya bingung sendiri ;negatif
sebaiknya lebih tepat waktu dalam mengajar;negatif
sebaiknya penjelasannya mungkin seca detail agar mudah diterima oleh mahasiswa;negatif
sebaiknya untuk pelengkapan absen lebih diperketat supaya mahasiswa tidak meremehkan;negatif
"sebenarnya dalam penyampaian. materi sudah baik dan jelas tpi hanya 1 yang kurang tugasny dikurangi ya pak hehe,, klo bisa deadlineny ditambah biar gk buru"" dan jngn terlalu perfeksionis";negatif
secara keseluruhan sudah baik;positif
secukupnya saja jangan terlalu mengejar materi sehingga mahasiswa jadi bingung;negatif
sedah cukup baik dan tingkatkan lagi;negatif
sedikit susah untuk di mengerti;negatif
sehat selalu bu;netral
sehat selalu pak;netral
sehat selalu pak, do'akan anakmu ini sukses dunia akhirotðÿ¤²;netral
selalu bersikap baik lembut dan sopan ya pak ;positif
selalu ceriaa;positif
selalu di beri kesabaran dan semoga ilmu yang diberikan ke saya bermanfaat terima kasih;netral
selalu disiplin ;positif
selalu jadi dosen yg terbaik di hati mahasiswa;positif
selalu jadi yg terbaik;positif
selalu menerangkan dengan rinci dan detail, jadi mudah untuk memahami.;positif
selalu ramah dan pertahankan mode pembelajaran ;positif
selalu semangat;negatif
selama memberikan materi menyampaikan materi lebih santai dan mudah dipahami;positif
selama menjelaskan materi dan proses pembelajaran sangat mudah dipahami;positif
selama menyampaikan materi untuk tidak terburu buru dan mudah dipahami;negatif
selama pembelajaran apa yang ibu sampaikan sudah baik.pendapat saya, alangkah baiknya dilakukan latihan soal yang memiliki tipe yang tidak jauh berbeda dengan soal yang akan diujikan. ;negatif
selama penyampaian matreri dan proses pembelajaran mudah dipahami;positif
semagat;netral
semagat terus dan sukses selalu bu;netral
semakin bagus;netral
semangat ;netral
semangat berjuang pak untuk study nya dan tanggung jawabnya sebagai dosen (mengajar) ;netral
semangat bu;netral
semangat bu arttini;netral
semangat bu jenny;netral
semangat bu memberikan ilmu yang bermanfaat tetap jadi dosen yang terbaik;positif
semangat buuðÿ˜;netral
semangat dalam mengajar;negatif
semangat dalam menjalankan ibadah yaitu salah satunya memberikan ilmu oengetahuan yang telah didapat dan jangan pilih ksih kepada mahasiswa yang ingin belajar;negatif
semangat liburan;netral
semangat mengajar;netral
semangat mengajar ibuuuu;negatif
semangat pak;netral
semangatt;netral
semangat terus;netral
semangat terus,terus menjadi yang lebih baik;netral
semangat terus bu;netral
semangat terus bu jenny;netral
semangat terus bu jeny  tetap jadi dosen yang terbaik;netral
semangat terus buu ,ðÿ˜;netral
semangat terus pak;netral
semangat terus pak...;netral
semangat teruss buu ditingkatkan lagi ya bu ;negatif
semangat terusss pak gunnnn;netral
semangat terus ya bu;netral
semangat terus ya buq;netral
semangat terus ya pak;netral
"semangatt kaka


";netral
semangatttt teruss;netral
semangt dalam bekerja dan beribadah yaitu salah satunya dengan mengajarkan ilmu yang didapat dan jangan pilih kasih kepada mahasiswa yang ingin belajar;negatif
semnagt dalam melakukan ibada yitu salah satunya mengajrkan ilmu yng suda didapatkan dan jangan pilih kasih kepada mahasiswa yang ingin belajar;negatif
semngat dalam beribadah salah satunya dengan memberikan ilmu yang telah didapat dan jangan pilih kasih kepada mahasiswa yang ingin belajar;negatif
semngat dalam beribadah salah satunya dengan memberikan ilnu yang telah didapat dan jangan pilih kasih kepada mahasiswa yang ingin belajar;negatif
"semoga bapak dosen bisa mengisi kuliah sesuai yang semestinya
terimakasih";negatif
semoga bermanfaat atas ilmu yang diajarkan dan bisa yang terbaik lagi ditahun berikutnya;positif
semoga bertambah baik kedepanya ;negatif
semoga bisaa lebih baik lagi sistem mengajarnya;negatif
semoga bisa dapat lebih berinteraksi dengan mahasiswanya;negatif
semoga bisa ditingkatkan lagi;negatif
semoga bisa konsisten dalam mempertahankan profesionalitasnya;negatif
semoga bisa lebih baik dalam mengajar untuk ke depannya.;negatif
semoga bisa lebih baik lagi;negatif
semoga bisa lebih baik lagi dalam mengajar ;negatif
semoga bisa lebih pelan dalam memberi pembelajaran, terimakasih;negatif
semoga bisa lebih rajin lg;negatif
semoga bisa lebih tepat waktu dalam matkul;negatif
semoga bisa mengajar dengan lebih baik dan dapat lebih mengenal mahasiswanya. terimakasih;negatif
semoga cara untuk menyampaikan materi ke mahasiswa lebih baik;negatif
semoga dalam memberi nilai makin baik;netral
semoga dapat datang ngajar sesuai dengan jam mata kuliah yang diajarkan. bukan 1 jam lebih setelah mata kuliah yang diajarkan. terima kasih ;negatif
semoga dapat mengajar lebih baik lagi bu;negatif
semoga dapat mengajar lebih baik lagi bu, terimakasih;negatif
semoga dapat menjadi lebih baik kedepannya. aamiin;negatif
semoga dapat selalu memberikan contoh teladan bagi mahasiswa;negatif
semoga di beri kelancaran dalam mengajarnya pak dan tanggung jawabnya juga lebih baik.trimakasih pak;positif
semoga di beri kesehatan dan panjang umur agar bisa ngajar kita semua;positif
semoga diberi nilai a amin;netral
"semoga dipermudahkan nilai""nya agar mahasiswa tidak perlu mengulang karna biaya kuliah susah untuk saya dan kedua orangtua sudah pensiun";negatif
semoga dosbing mudah diteemuin;negatif
semoga ilmunya bermanfaat dan bisa lebih baik lagi ditahun berikutnya;positif
semoga ilmunya bermanfaat dan lebih baik lagi dithun berikutnya;positif
semoga ilmunya bermanfaat dan selalu menjadi orang yang sabar terima kasih;positif
semoga ilmunya bisa bermanfaat dan lebih baik lagi ditahun berikutnya;positif
semoga jam kuliah lebih baik dari sebelumnya;negatif
semoga kecepatan kehadiran bapak diperketat lagi;negatif
semoga kedepan bisa lebih baik lagi;negatif
semoga kedepan lebih baik;negatif
semoga kedepannya bisa lebih baik;negatif
semoga kedepannya bisa lebih baik lagi dalam pengajarannya dan semakin menarik;negatif
semoga kedepannya bisa mengendalikan suasana kelas;negatif
semoga kedepannya bisa menjadi dosen lebih baik lagi kedepannya;negatif
semoga kedepannya cara mengajar ibu tetap efektif ;negatif
semoga kedepan nya dosen lebih mengenali mahasiswa yang aktif di kelasnya.;negatif
semoga kedepannya lebih baik;negatif
semoga kedepannya lebih baik lagi;negatif
semoga kedepannya lebih dari ini dan baik lagi;negatif
semoga kedepannya makin baik buk;negatif
semoga kedepannya makin baik pak;negatif
semoga kedepannya makin lebih baik ;negatif
semoga kedepannya makin mudeng hehe;negatif
semoga kedepannya perkuliahan tidak sering kosong;negatif
semoga kedepannya semakin baik dalam menyampaikan materi bu;negatif
semoga kedepannya semakin baik dalam menyampaikan materi pak;negatif
semoga kedepannya semakin baik dalam menyampaikan materi pelajaran;negatif
semoga kedepannya semakin baik dalam menyampaikan materi pelajaran bu;negatif
semoga kedepannya tambah lebih baik lagi dalam mengajar;negatif
semoga kedepanya  menjadi lebih bai lagi dan bagus;negatif
semoga kinerja dalam mengajar lebih baik lagi ;negatif
semoga lebih baik;negatif
semoga lebih baik dalam menyampaikan materi ke mahasiswa;negatif
semoga lebih baik dalam menyikapi keberagaman mahasiswa ;negatif
semoga lebih baik dalam pengajaran nya pa;negatif
semoga lebih baik dari sebelumnya;negatif
semoga lebih baik ditahun 2020 dalam mengajarkan mata kuliah;negatif
semoga lebih baik kedepannya;negatif
semoga lebih baik lagi;negatif
semoga lebih baik lagi dalam mengajar;negatif
semoga lebih baik lagi dalam proses pembelajaran ;negatif
semoga lebih baik lagi ditahun berikutnya ;negatif
semoga lebih baik lagi kedepannya;negatif
semoga lebihh baik;negatif
semoga lebih tepat waktu;negatif
semoga lebih tepat waktu ya pak.;negatif
semoga lebih tertata lagi jadwal kuliahnya;negatif
semoga makin baik;positif
semoga makin baik dan baik lagi pak bustanul ðÿ˜š;positif
semoga menjadi lebih baik dari sebelum sebelumnya dan tingkatkan perfoma terbaiknya.;positif
semoga menjadi lebih baik lagi!;negatif
"semoga menjadi lebih baik lagi 
#informatikaakreditasia";negatif
semoga menjadi lebih baik lagi kedepannya;negatif
semoga menjadi yang lebih baik dan tingkatkan supaya bisa seperti ini terus menerus;positif
semoga metode cara mengajar bapak dapat di aplikasikan oleh dosen-dosen lain, karena masih banyak sekali dosen fti yang metode mengajarnya tidak efektif, akibatnya semangat belajar mahasiswa menurun.;positif
semoga nilai mahasiswanya a;netral
semoga nilainya tetep bagus;netral
semogantidak telat lagi;negatif
semoga pebih baik lagi ;negatif
semoga pembelajarannya bisa lebih bervariasi;negatif
semoga pembelajarannya lebih baik lagi;negatif
semoga perkuliahan setiap tahunnya seperti ini;positif
semoga sehat selalu;netral
semoga sehat selalu bu;netral
semoga sehat selalu bu eli;netral
semoga sehat selalu pak;netral
semoga selalu diberi kesehatan, aamiin;netral
semoga selalu konsisten untuk menjaga proffesonalitas sebagai dosen yang baik.;positif
semoga selalu tepat waktu;negatif
semoga semakin lebih baik;negatif
semoga semakin lebih baik kedepannya;negatif
semoga semakin sabar menghadapi mahasiswa/siswi nya nggi, bu. ;negatif
semoga sistem pembelajaran yang ibu bawakan dibakin lagi;negatif
semoga tambah baik;negatif
semoga tambah baik kedepan;negatif
semoga tambah baik kedepannya;negatif
semoga tambah baik lagi;negatif
semoga tambah baik lagi dan sehat selalu;positif
semoga tambah lancar kedepannya;positif
semoga tambah lebih baik lagi dalam proses pembelajarannya;positif
